,pred
5867,574410.053422302
5868,284722.69876473345
5869,557352.175792984
5870,599136.0275016665
5871,270842.6582048123
5872,839512.0004771502
5873,1854902.1091259536
5874,225846.81707670566
5875,474632.7272672866
5876,584685.3137249054
5877,558484.1852552132
5878,1903557.3632009565
5879,384155.777883107
5880,197350.15037420444
5881,431243.5293093747
5882,3201389.3394878656
5883,633270.8753883349
5884,1187091.3397836662
5885,1276814.326805975
5886,470500.0261426058
5887,735265.7369246174
5888,1560869.2964515644
5889,469493.11047199415
5890,467924.93935577123
5891,439542.41324385675
5892,1126186.5587674724
5893,430814.8025833288
5894,697683.3824759226
5895,1629543.1033548135
5896,366134.7966369894
5897,878940.767478529
5898,127346.44124315784
5899,514026.8022673723
5900,1482687.354997735
5901,345535.8395135921
5902,686013.2450846821
5903,175574.81508020975
5904,475148.5425095044
5905,914076.7125063664
5906,2397513.858441697
5907,1222297.2627766007
5908,672907.1904959525
5909,817259.1140244615
5910,253125.21736267852
5911,475074.9326770922
5912,504441.0310308324
5913,244306.67362982198
5914,708666.0300097613
5915,449924.9024875585
5916,3480162.6480517345
5917,1495490.5292803333
5918,835342.1994810296
5919,854206.65828853
5920,736939.4031086405
5921,3058625.57684984
5922,897266.7905354395
5923,575267.7600633362
5924,237559.94743817137
5925,636587.606326677
5926,1487911.5103131232
5927,433287.00250401517
5928,1449977.4628301177
5929,555798.6784300152
5930,943089.5564386086
5931,324612.47884666844
5932,1145379.5221461013
5933,734825.2637753382
5934,356103.74290217774
5935,1723396.4058700777
5936,334494.521607797
5937,617796.8366540774
5938,634608.553581537
5939,860449.821898356
5940,176910.75464983273
5941,1486689.9968582047
5942,504423.8039487632
5943,4217471.6229917165
5944,525807.2990002949
5945,213297.33118026948
5946,938006.6210285847
5947,450053.98930436576
5948,471011.7120876169
5949,1050451.7754930803
5950,435229.6402763433
5951,218961.13726111263
5952,1601128.957940256
5953,2275159.771959073
5954,777501.7354520959
5955,1577618.8511370874
5956,514000.9038322195
5957,1317927.4245427465
5958,393271.2460041225
5959,842531.1080761408
5960,1540352.7092895913
5961,876342.1138320878
5962,1797616.2353434907
5963,884078.004117316
5964,296468.8199095862
5965,699583.6434375219
5966,762981.5004649169
5967,1255954.6208756452
5968,933649.1088405936
5969,546303.1133549422
5970,628893.2924694043
5971,200172.12799351834
5972,1607958.8270427934
5973,207782.98174947168
5974,361677.8456389428
5975,968025.4337359549
5976,291979.47453281085
5977,2816072.0152834184
5978,429135.5056074282
5979,214826.41534934554
5980,339399.53957311925
5981,1274888.793863779
5982,1588630.7316516477
5983,356187.8183786989
5984,1165701.2629806383
5985,217121.7360098893
5986,457296.7801690486
5987,1649740.8390267373
5988,937304.1871200923
5989,363381.99936363363
5990,511615.17565789615
5991,3793339.2768655894
5992,796258.2585344204
5993,561102.8389245472
5994,233187.7563536985
5995,1031534.546608249
5996,869226.9826271384
5997,470551.18295565096
5998,429433.6789372199
5999,1007076.6077419904
6000,948628.9670885478
6001,1979031.999517559
6002,433094.5065812769
6003,551257.82786382
6004,406604.9399754677
6005,1022242.2073334143
6006,282652.87636414514
6007,299277.7073270937
6008,386955.97708859266
6009,552866.2017617173
6010,548708.2562992848
6011,1056923.1397595287
6012,862959.1403221719
6013,1276204.29716179
6014,2992343.152220918
6015,1221094.7843916568
6016,1312262.104500329
6017,687850.8432040863
6018,579394.63561936
6019,882143.1538239708
6020,495159.11074713717
6021,1126918.6237067662
6022,453441.3215746597
6023,1341649.0227197807
6024,817531.9740843768
6025,1192797.42108353
6026,1004694.8831980929
6027,1354560.8030978227
6028,625505.6325578892
6029,597520.9023199083
6030,388282.27151577635
6031,579908.579664768
6032,417051.9025013069
6033,356115.2610916093
6034,275510.840164803
6035,416705.12972358195
6036,957677.2652776144
6037,1254629.867850509
6038,483486.26957666484
6039,854385.1620542464
6040,571178.4006916666
6041,1138190.061618924
6042,570068.9215690825
6043,465953.681220514
6044,435499.48087810504
6045,1838992.1900403362
6046,638883.8992847304
6047,561261.3056078746
6048,250626.34523954638
6049,799198.357754124
6050,587357.3140907763
6051,551503.963787133
6052,283960.2606598447
6053,527812.5667558566
6054,400850.1241812334
6055,2042533.9013813797
6056,314758.5626625914
6057,264804.8987793662
6058,229649.64518386987
6059,593860.6723364274
6060,413865.13714882376
6061,829266.6481461657
6062,833827.9638445424
6063,830590.6634763337
6064,455335.7968932688
6065,361512.7998669081
6066,833135.1508042684
6067,659993.7556013492
6068,1498893.7935132862
6069,863336.2286744551
6070,619845.7025835091
6071,1252197.3412093194
6072,2672921.076441188
6073,415221.223999914
6074,1364979.6873354856
6075,1262006.5131992775
6076,1083608.5209226485
6077,1591755.8142893303
6078,1230002.2662184527
6079,312417.0220166222
6080,211268.04350846037
6081,510189.05537843483
6082,1335574.4611479728
6083,750916.3534163227
6084,1052567.4496190785
6085,464835.8223649811
6086,529730.9735255751
6087,520353.2322033804
6088,384890.6952895291
6089,879706.5485179992
6090,647298.1076352171
6091,1126102.9135142094
6092,947599.9271408577
6093,2124708.1868451377
6094,637461.9758513763
6095,1732930.387888572
6096,234760.51876074114
6097,415719.2242272864
6098,434018.62195082736
6099,612063.5185637682
6100,851652.4327920222
6101,312318.9395431888
6102,315914.46503621613
6103,485330.3793452189
6104,303945.91279532295
6105,399540.16648329655
6106,770323.6374355619
6107,542117.8514322924
6108,1346199.6656537862
6109,411912.5491095507
6110,2559771.395244186
6111,537555.9534303787
6112,677212.0907280385
6113,563367.4865497422
6114,1094754.5930598094
6115,611857.6419296153
6116,593873.5547704389
6117,1221181.9785393146
6118,1750186.9359413194
6119,446276.53898851445
6120,494694.4240425122
6121,1001740.594743669
6122,775393.5453584592
6123,597485.9381822431
6124,781667.6140840427
6125,366259.7321997065
6126,279092.9956653023
6127,388957.2681444622
6128,1066719.0481741542
6129,222013.68177721187
6130,289442.7521992314
6131,368743.94553682255
6132,1057389.7620633494
6133,1265755.048096939
6134,481839.2145225217
6135,723970.5169453376
6136,892196.8517351844
6137,322652.8110433694
6138,236849.76469236362
6139,776755.2386820661
6140,1488660.6805282063
6141,461151.7052255209
6142,2146818.2135000946
6143,814267.4756931975
6144,651056.8866971881
6145,515598.4673033236
6146,364175.9508507134
6147,702755.8041270403
6148,510125.8177459647
6149,372179.49775890075
6150,624272.5117301021
6151,712816.8376122888
6152,622819.8379986977
6153,534652.8012179579
6154,713481.6940339628
6155,962726.5844264284
6156,581645.1175061329
6157,335585.26472275646
6158,1652210.7646167993
6159,842265.2816540422
6160,452770.7595048267
6161,711949.845382516
6162,874276.8677018848
6163,384667.49491227436
6164,1660266.9365337775
6165,573440.1841695585
6166,494067.1128500695
6167,3435562.96975562
6168,711144.79256277
6169,1062356.0899995842
6170,285806.9603894617
6171,1182565.4476210598
6172,225229.77312704892
6173,459325.13599367364
6174,708552.258568743
6175,618529.169575854
6176,607388.9092082959
6177,1110738.5171848787
6178,515839.3847383136
6179,536048.7585807673
6180,642858.078459938
6181,2357562.491743012
6182,977617.6130728015
6183,1017427.8333499007
6184,994842.8011272509
6185,361914.8030259791
6186,1111754.5750026174
6187,4560359.560008314
6188,1235033.9971623742
6189,580878.9399648218
6190,1044919.0411521022
6191,671810.4352948059
6192,257816.07763095648
6193,790091.6107289902
6194,345087.44857352943
6195,945074.6983415878
6196,832992.2821386447
6197,930667.4597377283
6198,343591.68875616573
6199,710090.0041859875
6200,2360711.33289537
6201,1012942.0681447383
6202,1859963.1724375782
6203,297787.25761064864
6204,499997.7244003247
6205,580694.2703163885
6206,348802.141643187
6207,1343918.4683388418
6208,1380808.9305619285
6209,850247.6049913284
6210,1209457.7599998387
6211,303721.9402723875
6212,1279453.574219922
6213,331558.18337044236
6214,744738.1073948808
6215,502509.66511615977
6216,1005311.6181869283
6217,553924.0197188588
6218,1061925.223698048
6219,240747.74158814084
6220,457968.5600242079
6221,575044.9931667643
6222,1892225.5247482262
6223,233980.13538950525
6224,1385559.795984558
6225,554473.9275622007
6226,285133.5854060607
6227,479281.5207052282
6228,532816.1509162972
6229,236080.72037148397
6230,943731.0942526945
6231,254653.096895235
6232,1416573.996749355
6233,340625.67927482876
6234,2177412.953916733
6235,377738.2580955659
6236,891462.4446380481
6237,3053093.98886919
6238,220282.89583915044
6239,525526.67616573
6240,365710.16597018274
6241,1180807.6149058752
6242,953980.526623673
6243,480957.9206655049
6244,653739.3614983107
6245,1897071.6183297157
6246,960234.8139010691
6247,613591.5357312154
6248,1027188.2529461792
6249,1678230.714557763
6250,837894.2839948195
6251,805778.8187968349
6252,442667.7728943487
6253,2169389.5493615093
6254,1164913.3686685064
6255,337776.7735556185
6256,553285.1057911174
6257,1263529.4084147697
6258,1931192.4117974152
6259,1040998.8377897248
6260,768868.0136559574
6261,466198.06924686825
6262,2588364.098874845
6263,1924605.2921788716
6264,277874.51326479315
6265,257216.8622806679
6266,481355.5419363859
6267,1112530.427279216
6268,911630.3531849468
6269,661482.4512457851
6270,512198.5320105668
6271,306466.95626060414
6272,676983.0066847742
6273,276610.4023732626
6274,540452.3496472879
6275,478328.22396976413
6276,622836.3485435906
6277,622137.0434072079
6278,1234767.6117066399
6279,1631345.2831113995
6280,465028.07395085023
6281,341450.95027739287
6282,577112.790793546
6283,1529804.601721591
6284,350646.15978857415
6285,1258010.1313737552
6286,600635.1602365385
6287,554284.6683487311
6288,1153250.7221940074
6289,958783.2451619374
6290,1571853.9835591486
6291,2698331.847421897
6292,343557.67550155177
6293,1158456.1249166422
6294,376761.7555164734
6295,1590415.2180024218
6296,905421.7855713043
6297,335667.49403172464
6298,353839.04302931204
6299,472178.34649241477
6300,1113771.9566002793
6301,501125.3669717501
6302,1134172.4749100313
6303,1848162.9640658305
6304,2028547.6671942961
6305,955339.7039606567
6306,583724.2376378409
6307,432409.17756627547
6308,801032.0310087188
6309,1142321.4513249574
6310,1124592.2530514265
6311,568211.1173165132
6312,1167778.1073410418
6313,386983.1789682946
6314,551573.8834617551
6315,779216.7237361419
6316,1162158.6000552643
6317,463029.9531684225
6318,706853.7246903394
6319,497174.66601302667
6320,469556.19056455215
6321,244599.10094425746
6322,1455172.3906502402
6323,2185955.31979514
6324,742598.1383963744
6325,834644.3238148168
6326,650817.8638069375
6327,2174179.494943233
6328,523996.123565163
6329,1204718.3384612307
6330,302825.78801236977
6331,653658.036400453
6332,890538.4904199361
6333,522725.5983167173
6334,1379891.5623063343
6335,456837.6930928061
6336,1290086.6925264238
6337,433366.8969653296
6338,399063.5906181918
6339,419881.3676059768
6340,746402.4150725775
6341,2542603.724418483
6342,419576.4383533717
6343,900500.6613671125
6344,942833.3696926556
6345,802723.7017962901
6346,1181956.8720483049
6347,565473.2926554449
6348,1120552.197791722
6349,1461607.6922155553
6350,827502.6490622885
6351,1421921.902153404
6352,275060.7257778732
6353,1379716.3811123618
6354,1228676.8942847745
6355,474899.86191671103
6356,960127.5084465863
6357,411558.03153526696
6358,790038.6290024461
6359,1211461.6708190604
6360,1000582.8676794721
6361,279818.72501662624
6362,703168.5163781826
6363,383405.15242400666
6364,750428.3029562826
6365,469065.313505762
6366,391928.478683139
6367,2088204.868236285
6368,1769913.4627390848
6369,716789.117557472
6370,874493.846493384
6371,227992.78654272764
6372,863655.4935898032
6373,206037.29254467878
6374,338323.61834808846
6375,436646.76725228573
6376,2013262.0537184626
6377,730315.3025085172
6378,286287.0406925685
6379,598122.9730267859
6380,1387043.2187826794
6381,587281.7020329017
6382,2228729.0261509083
6383,1837826.6915778057
6384,477687.7978872955
6385,325402.0350966684
6386,3442691.6011089557
6387,880603.1270854487
6388,428984.3036701326
6389,1883217.723923349
6390,470256.3151125988
6391,2355781.0694442433
6392,803857.2468020632
6393,1707259.7258328914
6394,165624.30673405537
6395,476488.2683113066
6396,565313.1354856445
6397,400269.64083300525
6398,689184.6772899235
6399,1187914.8541337452
6400,341757.24778067216
6401,376503.3934483029
6402,546013.5029830546
6403,327681.4099113103
6404,526114.8327936305
6405,2172670.9728187383
6406,707932.5106860602
6407,247153.7902142392
6408,437152.8142522497
6409,460196.7942501658
6410,1753438.2017339135
6411,544163.0229027715
6412,1090901.4809794987
6413,475283.3204267136
6414,869609.6986945873
6415,725571.2061775392
6416,295217.6519909995
6417,474281.2820087557
6418,1179048.4001351362
6419,1426154.2630157857
6420,1156053.6300714237
6421,172878.20133943096
6422,752458.5091786237
6423,268270.6877611485
6424,678461.5418558724
6425,720247.951201827
6426,2559249.5967667843
6427,479797.6688516273
6428,323760.67529489857
6429,587185.1117214877
6430,924365.3010125501
6431,468286.5047524457
6432,2123552.6705631497
6433,297301.3019342064
6434,991236.1604277976
6435,353412.3417118601
6436,690944.1267867904
6437,824848.8963141239
6438,598403.2783382034
6439,381223.625018986
6440,992625.2072894898
6441,948412.4576913548
6442,753188.6645118807
6443,813498.918317724
6444,1281934.3480381323
6445,3006105.3516111798
6446,1275119.6333850943
6447,277733.7518132544
6448,582843.9256733791
6449,842529.9959875044
6450,322303.97067167656
6451,232379.3912952121
6452,759884.9391402537
6453,1319955.2595544988
6454,444119.90813276195
6455,662381.1994794144
6456,588432.7972946658
6457,689780.0859840061
6458,540304.0555414269
6459,372522.8809524617
6460,2250932.5864980747
6461,739149.2110812892
6462,1185915.0529994268
6463,1165915.831305381
6464,972093.4675050639
6465,957310.608441457
6466,743560.1340804207
6467,639070.697418309
6468,862251.7856315176
6469,1048219.8437945474
6470,423440.156738839
6471,153300.1933495626
6472,222730.08340051508
6473,1372687.4969003492
6474,447884.3780696743
6475,535101.7380004063
6476,1239502.7342648783
6477,1691558.0187587736
6478,407407.0361746459
6479,948412.4576913548
6480,248128.73364140038
6481,883380.1608990217
6482,754205.2519196443
6483,207535.73493408118
6484,916086.2703791393
6485,1091470.577121731
6486,519698.66719249956
6487,546912.597122308
6488,973658.8533273872
6489,410365.10551548185
6490,173683.65000074214
6491,1142366.233764363
6492,649974.4345807845
6493,568372.1241000929
6494,944653.2197552146
6495,516441.5087843005
6496,798371.6598378732
6497,494485.93216942705
6498,560574.0610296427
6499,1463650.4637757658
6500,165708.00412100504
6501,503293.6118899116
6502,523016.9006742989
6503,324660.55660266
6504,270690.6137539053
6505,439256.68252551614
6506,457761.7127076893
6507,836203.1677594215
6508,300884.3877505215
6509,457465.2299176995
6510,504142.80425606517
6511,525813.1069038511
6512,1338190.154409667
6513,1368404.0460351293
6514,610730.538078518
6515,1093351.3378328807
6516,299192.9966250981
6517,1251828.4370315822
6518,311538.4878168286
6519,818560.2847951234
6520,966853.656437016
6521,3392087.6011572476
6522,1348501.8865408262
6523,1047333.3388125636
6524,1163360.8783415994
6525,772231.1818303196
6526,470844.74135042896
6527,734011.560759971
6528,739253.709041829
6529,1619136.092665039
6530,787183.5470345692
6531,179162.65469141834
6532,469181.81962157955
6533,847051.9929743886
6534,533908.9133297837
6535,641033.8722002871
6536,618650.046654573
6537,459193.13146057824
6538,2289236.568787423
6539,808776.6085959364
6540,3186539.625569637
6541,643545.2669521619
6542,901618.4688662234
6543,139791.87568894026
6544,393375.76422958524
6545,246556.4729302047
6546,652951.3689212525
6547,265099.63951610954
6548,655943.2712220513
6549,1539441.6177433312
6550,659020.4319038461
6551,1004065.9727011784
6552,549086.5646521742
6553,339860.9605306289
6554,1656097.482714837
6555,287932.0890716697
6556,627067.4177281691
6557,715412.5606143507
6558,1026831.1492539928
6559,373887.61761229415
6560,1270336.8640276128
6561,452800.5676534575
6562,621431.1988872403
6563,509151.8405921834
6564,578627.2988009385
6565,430463.2243122304
6566,771971.6769260733
6567,307986.0468320951
6568,696773.5466885922
6569,337830.6176491712
6570,415415.12733926886
6571,1895419.20638558
6572,489254.8311193862
6573,999884.8987296905
6574,1088166.7907144243
6575,483437.5777175124
6576,1180570.3649011068
6577,659266.6694640245
6578,258971.88328718056
6579,1359993.4413975591
6580,959792.1505582015
6581,1345702.7827460067
6582,723369.4364892959
6583,219111.90964123834
6584,632797.4689694602
6585,957166.5139077922
6586,587108.0867308967
6587,1191816.916896918
6588,521949.47573500656
6589,422806.684977271
6590,1065019.9981632475
6591,306503.17368640867
6592,897604.7194802185
6593,705196.1612515118
6594,606539.9881572392
6595,1060045.5387255887
6596,601010.0541899656
6597,724288.3052881324
6598,267179.9925226203
6599,297845.10224687867
6600,666198.9515235907
6601,1313222.4157991128
6602,229239.91310577356
6603,584787.7882547766
6604,300441.5752505215
6605,494597.29011818
6606,511651.08057058684
6607,813528.4759306902
6608,2572773.3378713606
6609,604707.5759248855
6610,287707.0783726703
6611,2324447.6222973913
6612,1175757.3778358668
6613,234857.02217880584
6614,913499.9672752344
6615,854200.1201130493
6616,846799.6508744552
6617,1243966.17120318
6618,1306121.1483406986
6619,685524.8539289235
6620,1137604.8851562368
6621,1289319.4925013394
6622,958464.7676514522
6623,400469.35434789554
6624,135172.22876804252
6625,810288.3184962629
6626,367203.87297452154
6627,419401.042156677
6628,394104.2060877207
6629,1509697.2181812776
6630,1507439.1154577464
6631,1273955.9194554419
6632,1851601.8883792537
6633,442248.60683968477
6634,929204.2989347323
6635,1012180.8414702954
6636,311343.185475567
6637,910666.8251315702
6638,300793.37148673506
6639,389550.1104820392
6640,619688.3545519395
6641,280179.1615215901
6642,1634136.6098587206
6643,452627.41433209216
6644,1084684.609371532
6645,1040272.2122427333
6646,398478.4980140631
6647,710528.0035811616
6648,1447221.7306932935
6649,883428.8517838779
6650,3509524.4798445706
6651,727339.3735494149
6652,419365.1772441645
6653,673572.9529878442
6654,731641.7079159837
6655,761351.1155032191
6656,853323.6047265106
6657,827410.5888216366
6658,517758.1899384257
6659,795246.1045215013
6660,222980.38101956272
6661,553912.4049963716
6662,1053751.7547161141
6663,992322.2035790837
6664,310163.4377034874
6665,1236587.092606308
6666,814329.2555867671
6667,568883.4459435665
6668,390865.41746604786
6669,3510231.2038088827
6670,354269.8176482568
6671,284336.65267313254
6672,366536.0614218244
6673,446825.7068355313
6674,633119.4617377375
6675,899332.6309132763
6676,501574.59434524196
6677,668702.9702095219
6678,1050625.7509486412
6679,309017.200363354
6680,611848.6523248557
6681,2816219.0963147823
6682,697634.4727506088
6683,710142.811830427
6684,1377667.6950956536
6685,571056.6932217956
6686,1254342.7382725237
6687,317768.28106223943
6688,1407093.2110040432
6689,591585.6591610337
6690,864432.6314470278
6691,441201.8915796595
6692,1000696.3803685309
6693,935754.9288584142
6694,379030.15949102014
6695,848481.3385240689
6696,842986.9830713372
6697,1807947.969048173
6698,275344.8199055398
6699,1639490.5280430017
6700,699452.6763755656
6701,708497.7698312991
6702,451456.1272261497
6703,1250640.1849763484
6704,498160.83096670994
6705,1267562.6085306474
6706,947205.4028287136
6707,737473.3912191879
6708,819378.5075113506
6709,389655.932118236
6710,369832.02555973676
6711,1024626.3168826294
6712,347167.2561937621
6713,827778.6144840734
6714,1746128.2024785012
6715,609819.6631216743
6716,1468466.9986794216
6717,461105.20451302064
6718,1578845.2361567756
6719,1059576.5022591227
6720,660728.4988932951
6721,267168.75011656916
6722,803698.816744274
6723,608024.115336194
6724,825916.6793915264
6725,655457.7752680583
6726,515410.21628573915
6727,465063.2048523575
6728,823014.8848911941
6729,1679055.0841185788
6730,486405.71583008923
6731,558490.1021910957
6732,497427.7480614397
6733,352949.51984175923
6734,811747.3103346387
6735,932854.9099220694
6736,722464.9902571002
6737,728380.9501437953
6738,2284849.7252501035
6739,381440.16867754963
6740,1587367.888813726
6741,1215316.54224971
6742,239670.2147991581
6743,822884.2819660396
6744,1244876.646459155
6745,504252.4519620773
6746,689048.6195841306
6747,4353081.675707085
6748,1031618.3932797154
6749,1870381.8414617053
6750,433442.04991629877
6751,128401.58155268352
6752,370398.18067993456
6753,1132003.535619199
6754,478358.2834144634
6755,717397.1120525838
6756,268900.56141366775
6757,692545.379698063
6758,1060045.5387255887
6759,797537.7149209556
6760,573351.5701047968
6761,323185.81709253584
6762,1279472.051604215
6763,471827.85797449196
6764,2035605.3545956037
6765,633810.3870938334
6766,130153.5295393713
6767,3213837.1732819313
6768,1185530.8557284912
6769,1002213.9173465875
6770,1846575.5847716106
6771,1701876.175663038
6772,497988.3957934133
6773,428971.852602005
6774,1169379.0267786866
6775,1514131.058755897
6776,593280.2097624068
6777,3016369.357503903
6778,883637.1042878256
6779,262311.5243503745
6780,311184.39015105413
6781,323305.4399493955
6782,1095386.5002386107
6783,1290086.6925264238
6784,1349610.0002863181
6785,356583.0974397536
6786,1734361.4265496004
6787,456775.080745109
6788,402013.3770886324
6789,1673103.4499792978
6790,375371.43991206057
6791,998054.2867229719
6792,981750.1140460075
6793,1476884.232952961
6794,1366749.451153439
6795,458861.5043553554
6796,1569031.8571805581
6797,950659.5672954783
6798,812975.6485168076
6799,1241561.2387510997
6800,798779.0082005179
6801,830203.076473655
6802,635751.6480981833
6803,1113343.9127133838
6804,491936.006920276
6805,954155.1190371953
6806,451702.9773282248
6807,1623896.093693024
6808,1091208.3222404188
6809,1059816.2283759222
6810,1246327.4070867
6811,425407.2066784697
6812,2658910.531535346
6813,1719760.970245682
6814,943429.1571755775
6815,280847.49610534566
6816,448017.57907178416
6817,457274.91680388147
6818,2205072.7760884375
6819,554031.0626192272
6820,590453.9974590851
6821,252171.12676082883
6822,1325831.8282650595
6823,930580.5273944746
6824,469134.37678110844
6825,549316.1902872081
6826,1026812.1808154122
6827,703561.8156508424
6828,431234.3909970182
6829,452356.3923971553
6830,269465.7077219372
6831,1053361.7611496232
6832,269113.9596489224
6833,313354.5555021963
6834,4274169.841936332
6835,528360.9411448891
6836,759265.7291969578
6837,1972055.4477981145
6838,649319.8221667971
6839,527084.6507074479
6840,1131812.4381943175
6841,2464411.6699155066
6842,473636.90766542807
6843,322304.40583615
6844,483794.5267133173
6845,707311.5627636373
6846,2148074.042289073
6847,778865.3852925797
6848,390387.2823534451
6849,1809012.8267178994
6850,532619.1485009572
6851,602566.3106384367
6852,592584.8616981264
6853,228801.62614402015
6854,173131.1664255223
6855,471527.3816681929
6856,400379.691922063
6857,2181011.904847485
6858,2331484.770164004
6859,1197375.5632415721
6860,516969.0134548721
6861,446342.44289298786
6862,2488092.275858915
6863,203150.04108778932
6864,472968.02432064374
6865,725010.3132742769
6866,380490.78503355593
6867,830408.6243402936
6868,478881.7367525005
6869,481738.2696774876
6870,325164.8457258753
6871,512479.6893762034
6872,904614.7485306448
6873,311941.533708237
6874,288202.1186756539
6875,469388.31386006007
6876,167701.34297939512
6877,888425.1162566089
6878,263794.54285948165
6879,3381807.9615705484
6880,410883.02155980887
6881,803885.9594965357
6882,212514.82110111692
6883,407407.0361746459
6884,1491020.814604888
6885,1085516.1211878776
6886,1098240.0382923693
6887,406874.1925507273
6888,761244.0548455869
6889,388177.02625814127
6890,470806.5306046833
6891,1170045.4803903569
6892,257620.24921548407
6893,1354804.2543968789
6894,2130855.215498139
6895,444790.59765541385
6896,1046933.5187923941
6897,237997.4755693382
6898,827410.5888216366
6899,589193.561921776
6900,634593.2825278043
6901,1091266.5224255028
6902,709355.91485385
6903,537402.1653128928
6904,472481.4088365683
6905,366939.8622277325
6906,361422.6241759712
6907,2701143.6245602546
6908,1371159.7260817979
6909,165937.768966733
6910,1364211.1532148293
6911,2746618.457394494
6912,670564.2495836556
6913,383165.196835077
6914,841982.9223831524
6915,220520.9132115547
6916,2058529.2881237601
6917,517904.51823006175
6918,418661.3560876314
6919,634943.687303168
6920,1561797.396221722
6921,725472.1980847442
6922,1557477.915417952
6923,374875.6541312682
6924,964809.7111546987
6925,1100439.390112466
6926,234385.65632456937
6927,2360693.265255956
6928,492071.7210438821
6929,1177922.875277304
6930,159184.5086149238
6931,374484.1572849666
6932,867646.2244587158
6933,475657.1103383548
6934,240307.20218119147
6935,939257.7453361194
6936,570277.2228478896
6937,507460.1903483463
6938,1784373.6023712421
6939,292430.1190336068
6940,1060471.5961707712
6941,617369.3519025673
6942,2608570.7208843827
6943,1419312.153192495
6944,244314.4791802381
6945,1599643.9472612655
6946,306284.4803393558
6947,1111754.5750026174
6948,723005.4918549135
6949,744245.422708515
6950,736066.1644299995
6951,712179.3771405765
6952,627875.6326365201
6953,1677198.017535931
6954,512121.172731465
6955,682881.6075447245
6956,491046.199629952
6957,362136.94895160786
6958,837577.5647056878
6959,350121.0271480613
6960,1292766.7896968108
6961,1122463.4710891799
6962,831794.9406433931
6963,3077461.647456184
6964,1052173.2766405023
6965,1192473.0882063052
6966,600561.1205515163
6967,935613.687386782
6968,1368739.9911809256
6969,2280250.299385567
6970,1548774.3571145851
6971,392615.66896977293
6972,471294.4838019854
6973,644393.6924690569
6974,1011838.3657924898
6975,723940.5640492209
6976,947135.0785521386
6977,814505.2350457972
6978,964470.3854629311
6979,395423.5483692062
6980,378413.8555363997
6981,355038.8178527078
6982,766664.9264474153
6983,523488.254118322
6984,488927.04766411433
6985,1948711.9564866289
6986,657123.7725108685
6987,522980.34517204645
6988,1059924.5076193311
6989,1569606.4217737422
6990,848926.6689607641
6991,328550.6619031413
6992,606606.5270026135
6993,1364363.2308432192
6994,308654.74326565827
6995,218812.97166625888
6996,814214.7564923778
6997,867990.0191518882
6998,372447.7736415637
6999,211888.85740905377
7000,787836.9875287088
7001,476449.3080459439
7002,608830.3439824726
7003,363181.0909961798
7004,684635.9633862515
7005,507512.607408863
7006,399130.91655181977
7007,324583.3187113867
7008,357343.08354219963
7009,1068999.9970577273
7010,1285225.0619574797
7011,504693.87914842105
7012,440761.7241780011
7013,413043.73140849004
7014,737136.3780506271
7015,457806.51019153855
7016,218914.6048285557
7017,592118.2278074605
7018,1222645.6370654798
7019,309828.9808517919
7020,1606274.4301667667
7021,368899.12472027796
7022,618615.2487261847
7023,780868.307620295
7024,1455987.0953157418
7025,461651.3399806454
7026,509981.18368364574
7027,885864.9302287793
7028,288360.0814841506
7029,292221.1501259066
7030,461105.689190714
7031,237745.07898419182
7032,925152.0279078594
7033,1291870.3651772782
7034,507781.92689047544
7035,137516.67512312921
7036,1171825.5321826814
7037,837638.8130052361
7038,288237.2226562856
7039,300121.0467272114
7040,718474.4928158163
7041,742095.2388824851
7042,551611.8560593425
7043,442423.721857689
7044,657162.6672097795
7045,1027562.0995319806
7046,413876.90794981277
7047,489761.64476487803
7048,655026.5750545502
7049,464699.52801507554
7050,655394.2590872287
7051,496656.21994194237
7052,455162.76173854456
7053,917417.4061836328
7054,887595.1334394445
7055,943859.542807056
7056,1387294.5037782288
7057,423036.0595015134
7058,739280.0529916246
7059,676388.7439439846
7060,475237.23310268373
7061,1081389.1111528657
7062,1391982.656747387
7063,1414762.0403866693
7064,309185.55026560323
7065,594972.5167427203
7066,771806.6564523503
7067,1335782.5317860362
7068,429346.97156502114
7069,2004073.1210209671
7070,451305.7807062302
7071,457262.5957637714
7072,888748.0935100405
7073,699589.9444002333
7074,373122.97875861527
7075,663102.7930601225
7076,710129.298210075
7077,350244.41407395864
7078,274040.74160823843
7079,439259.7629348808
7080,878120.8200399526
7081,453936.62003690697
7082,1595351.9665203304
7083,2104827.0159728136
7084,807823.7969778929
7085,697302.743826118
7086,1393212.108661063
7087,2033343.63211394
7088,418544.7780864478
7089,670114.8125068867
7090,1146967.8478897137
7091,1424755.5469116315
7092,206005.188661518
7093,246983.52466133397
7094,2665281.377173192
7095,774662.5168960822
7096,639227.9325287457
7097,240569.9509834202
7098,938785.9522068808
7099,754425.4781147444
7100,737427.3340150104
7101,1067769.948710726
7102,270978.66053650907
7103,591090.547846407
7104,1304224.7094640455
7105,1012277.2226334391
7106,455076.2013907606
7107,827410.5888216366
7108,944979.4365159667
7109,1870737.898750513
7110,1815570.9669389254
7111,439825.0957748287
7112,1197422.5845800124
7113,196855.39328752636
7114,494998.3025409883
7115,1201378.2909865396
7116,1270886.2735419702
7117,465587.61932964413
7118,543045.4321320247
7119,1310461.1595180447
7120,418223.64257916366
7121,653228.4913348403
