,pred
5483,390850.0
5484,675430.0
5485,780248.0521645021
5486,449563.89
5487,936758.2266666666
5488,762853.76
5489,1058675.1669191918
5490,978323.3165113874
5491,303277.656063492
5492,420343.77
5493,633362.0295815296
5494,458904.7
5495,1923058.404095904
5496,462896.77
5497,422633.42
5498,1657222.8809523808
5499,316906.2665530948
5500,2766937.51
5501,509950.5704573205
5502,589762.86
5503,884791.4523809521
5504,238876.3111333111
5505,820656.7716666666
5506,180880.0
5507,475990.0126111109
5508,494881.4337585885
5509,492962.76
5510,1162135.058934873
5511,884565.88
5512,1284872.7
5513,848125.625
5514,247824.36265303337
5515,775670.58
5516,472532.4633333334
5517,682254.4
5518,297994.09920634923
5519,1565695.47
5520,272700.0
5521,176152.34126984133
5522,645753.232607143
5523,1418894.9999999998
5524,1219879.4047619046
5525,1724491.25
5526,1557588.94
5527,241703.9449316378
5528,1011644.91
5529,756730.0
5530,890979.97
5531,653960.0
5532,319726.705
5533,901152.8430455233
5534,3373009.54
5535,482893.74
5536,1206338.2395382398
5537,453714.93
5538,2150024.21
5539,396836.0
5540,231812.42424242423
5541,857755.75
5542,363113.2
5543,748617.0
5544,2842625.55
5545,507400.05
5546,1540632.8
5547,351469.26
5548,331834.39642857143
5549,628109.8
5550,952190.0
5551,674345.5143439892
5552,589624.6
5553,1399760.0
5554,233310.75
5555,878240.8333333333
5556,1118236.16
5557,571178.69
5558,282343.7705079366
5559,526527.8633333333
5560,527535.8452380954
5561,992100.25
5562,753184.64
5563,776030.49
5564,460436.5
5565,1200928.9900000002
5566,1629190.75
5567,1109942.87
5568,2484971.71
5569,867014.72
5570,1941670.12
5571,710570.0
5572,315823.8
5573,405175.0
5574,927615.0
5575,450907.0
5576,612298.4295122656
5577,1196055.7526940836
5578,602024.1666666666
5579,638316.02
5580,780714.0
5581,742403.5987360594
5582,1866973.0
5583,503287.7
5584,1347574.0
5585,1335240.26
5586,957743.72
5587,924670.0
5588,585099.04
5589,1270336.315836941
5590,1026765.48
5591,306538.06
5592,607989.468779903
5593,1019299.61
5594,491222.5
5595,364223.16666666674
5596,4271957.22
5597,1171875.7833382646
5598,2457475.37
5599,946103.344
5600,344233.65598809515
5601,399590.0
5602,1238886.35
5603,533599.78
5604,475602.5
5605,389352.49
5606,452335.0
5607,2468417.8571428577
5608,1750136.71
5609,482433.1262626264
5610,545680.79
5611,1019020.78
5612,834816.5
5613,1605885.0
5614,1639849.5
5615,326548.21825396834
5616,342930.86
5617,1219552.99
5618,434712.91
5619,1366486.6026298702
5620,939600.39
5621,527765.5665656566
5622,735453.8331496936
5623,866179.42
5624,1378533.92
5625,493296.0
5626,1091472.84
5627,526480.0
5628,822755.01
5629,624243.74
5630,345393.64285714284
5631,537335.13
5632,731005.0
5633,501427.1591325341
5634,857488.88
5635,2524800.0
5636,735560.6714285717
5637,302209.15
5638,2186307.1566666667
5639,264277.94444444444
5640,579595.69
5641,256768.46342447543
5642,1027159.19
5643,247948.44668027735
5644,654499.37
5645,566304.46
5646,374152.54
5647,284310.95
5648,1153803.02
5649,1019797.48
5650,2123228.9
5651,536785.88
5652,2712491.79
5653,242474.39573001105
5654,526125.9866666667
5655,1031675.0
5656,584605.7167277166
5657,613773.05
5658,1184024.91
5659,1299697.22
5660,251680.0
5661,1051159.08
5662,695284.7755238095
5663,720936.3185714287
5664,765961.97
5665,533266.926
5666,772587.79
5667,261491.00543650796
5668,3243506.9
5669,1902146.14
5670,294357.33011599514
5671,872888.2
5672,2321814.1
5673,452313.0066666667
5674,385266.53
5675,927715.0
5676,468023.2010003885
5677,1003318.4946190474
5678,546711.4668664669
5679,2080569.39
5680,1577250.38
5681,216263.77000000005
5682,646276.89
5683,230193.42412747204
5684,1015094.2399999999
5685,3345650.0
5686,661585.0
5687,663154.2256020613
5688,1175260.0
5689,350339.8
5690,372551.41
5691,668407.65
5692,365728.9203909474
5693,272262.80952380947
5694,1140250.13
5695,3001863.23
5696,1015209.35
5697,431601.54
5698,2762628.36
5699,2706259.484444444
5700,569266.5
5701,377779.99
5702,1223203.03
5703,628875.0
5704,311548.55402830703
5705,639862.75
5706,352197.85
5707,705910.0
5708,1131450.0
5709,445170.77
5710,342987.47666666674
5711,552632.5533333333
5712,486653.51
5713,740811.64
5714,673324.21
5715,901152.8430455233
5716,1467813.08
5717,992580.0
5718,494236.13666666666
5719,747561.8633333333
5720,691554.0
5721,279449.4
5722,649066.42
5723,556561.38
5724,269950.9777777778
5725,1259869.5266666666
5726,963305.0
5727,575593.88
5728,466725.06
5729,624682.5385714286
5730,456346.2
5731,1640417.24
5732,789650.0
5733,1169775.0
5734,264144.5036962653
5735,1048880.126984127
5736,431885.6749084249
5737,689638.47
5738,181773.01854794574
5739,647201.3233333332
5740,1173318.0
5741,266870.0
5742,1888690.0
5743,455264.0
5744,555790.0
5745,905362.74
5746,823797.22
5747,573313.0
5748,339885.0242862925
5749,586173.8591261343
5750,444152.22
5751,1266436.9
5752,572462.8
5753,705129.1776666668
5754,552889.62
5755,365728.9203909474
5756,1036337.5
5757,500724.1666666666
5758,1158986.5694444447
5759,370635.81
5760,756332.22
5761,1257282.8
5762,805823.47
5763,516775.0
5764,378809.16666666674
5765,812115.0
5766,406515.71
5767,2066021.339873016
5768,1348852.1174242424
5769,734552.52
5770,673120.0
5771,157574.5762987013
5772,2576151.174242424
5773,140174.52779220778
5774,1198324.4
5775,173894.40476190473
5776,551905.0
5777,1081860.52
5778,1390802.13
5779,480634.09666666674
5780,431298.3833333333
5781,308580.0
5782,316906.2665530948
5783,1268076.0
5784,396924.33
5785,121111.45408543418
5786,642319.99
5787,404445.0
5788,592883.52
5789,1393549.6846670555
5790,227122.44649794657
5791,692564.42
5792,2078710.5
5793,340044.45
5794,402648.51
5795,484214.72
5796,1085775.1985918134
5797,894400.0
5798,339885.0242862925
5799,578779.65
5800,1688257.96
5801,624365.0
5802,880543.111943834
5803,1187444.2625
5804,701847.98
5805,384426.72
5806,586006.57
5807,237941.08784992783
5808,826739.49
5809,454522.3
5810,622888.0
5811,286337.77
5812,953823.0
5813,654577.75
5814,407424.0
5815,459898.8666666667
5816,391944.6666666666
5817,981227.43
5818,609132.39
5819,3591976.38
5820,695993.48
5821,864000.0
5822,2657459.96
5823,753901.0138473824
5824,3239672.65
5825,410913.4719047619
5826,990459.5
5827,769630.0
5828,663868.0766666667
5829,1204596.6805550177
5830,235554.438222833
5831,1227392.7991825952
5832,576447.9
5833,2961125.0
5834,586173.8591261343
5835,430570.12
5836,1094109.2156828735
5837,431580.0
5838,836619.1883333332
5839,602710.0
5840,391939.43
5841,232000.0
5842,230321.2531448943
5843,718702.68
5844,542025.0
5845,1221976.08
5846,180946.40129905788
5847,457485.69
5848,710402.5733333335
5849,514041.75
5850,1367479.9788406037
5851,595661.06
5852,1527725.841041847
5853,212124.75
5854,351975.0188744589
5855,1109647.43
5856,551580.01
5857,1085775.1985918134
5858,1084547.52
5859,1421870.14
5860,1060251.34
5861,451609.0833333334
5862,1471328.09
5863,389639.0280952382
5864,1008181.83
5865,261972.76408441554
5866,915320.55
5867,641934.0
5868,200527.40476190473
5869,591333.535
5870,504290.47
5871,258679.90959512707
5872,892184.7916666665
5873,2173115.85
5874,179150.17875
5875,385552.6666666666
5876,543037.3586666667
5877,538602.98
5878,1994652.96
5879,507570.0
5880,183704.70104076475
5881,457516.28
5882,3355494.58
5883,624600.5
5884,919547.65
5885,1176777.7404761908
5886,375113.54
5887,647475.0
5888,1368662.82
5889,550479.42
5890,598759.0
5891,432777.0
5892,1182047.1
5893,552886.61
5894,543765.9105232039
5895,1181568.3012464007
5896,431210.0
5897,749300.625
5898,131930.0
5899,433208.12
5900,1550344.4
5901,335044.42640692636
5902,745704.9031746031
5903,180946.40129905788
5904,640212.5
5905,812911.5477548764
5906,2180793.75
5907,2613709.37
5908,380761.13
5909,950440.6964285715
5910,234930.0
5911,579840.0
5912,605249.84
5913,231628.9817475154
5914,672519.81
5915,457047.38
5916,3714870.99
5917,2176202.0016666665
5918,1056178.6205555557
5919,855177.22
5920,793138.85
5921,3754439.39
5922,723117.6603210679
5923,540353.13
5924,191845.045572483
5925,443468.8433333334
5926,1453865.0
5927,422317.4
5928,1484745.0
5929,773685.1
5930,962907.6180128204
5931,309684.78588078596
5932,957985.08
5933,775878.89
5934,483098.28
5935,1992160.0
5936,320200.49199999997
5937,535430.94
5938,689775.0
5939,681385.0
5940,189871.81945831943
5941,1062461.9966666668
5942,603118.43
5943,4264685.19
5944,498732.92
5945,211869.66834521038
5946,950516.34
5947,483012.6866666667
5948,419732.21
5949,895187.3888888891
5950,400888.88
5951,217638.44760313944
5952,1820249.7817460313
5953,1890340.54
5954,814578.72
5955,1044663.62
5956,430873.0
5957,722320.0
5958,332210.56
5959,704246.0
5960,1639543.8
5961,511583.6254761905
5962,1508419.0683333331
5963,635855.6031746031
5964,317318.957142857
5965,791423.01
5966,784373.5
5967,1053723.93
5968,836569.9747474748
5969,584861.156
5970,647786.15
5971,232516.0759920635
5972,1834111.0
5973,192951.18119217377
5974,360316.5400000001
5975,947519.7927426248
5976,235637.4
5977,2888750.19
5978,400770.5
5979,192342.47558976975
5980,517246.45
5981,1185083.83
5982,1466260.0
5983,426906.928932179
5984,1141021.0
5985,162381.8373015873
5986,551033.7845107865
5987,1036479.5833333335
5988,752931.26
5989,299845.0
5990,411032.52
5991,3922951.64
5992,507632.9256854257
5993,442662.54
5994,234451.83333333337
5995,832949.78
5996,931560.0
5997,519222.05
5998,337060.8715728716
5999,983782.24
6000,787807.781063492
6001,1891820.98
6002,451357.5
6003,475850.8233333333
6004,506257.5
6005,1263660.1
6006,402934.56
6007,271924.1
6008,372532.94
6009,396217.62
6010,549473.65
6011,1259445.48
6012,805024.0
6013,1251851.11
6014,2853150.0
6015,1064510.0
6016,1187880.0
6017,557580.0
6018,456160.0
6019,864625.0
6020,537051.88
6021,1089197.4653333335
6022,505146.71
6023,1446664.04
6024,538715.98
6025,1181832.587379124
6026,1070779.19
6027,972139.45
6028,518793.56
6029,583725.0
6030,1357050.0
6031,571934.605
6032,651343.59
6033,386724.84
6034,248129.21428571426
6035,376288.8
6036,938410.0000000001
6037,2096065.0000000002
6038,478270.0
6039,707178.0
6040,459168.07
6041,1507011.34
6042,760379.56
6043,189900.0
6044,474221.1
6045,2152089.17
6046,568046.25
6047,511649.71608946606
6048,191425.6768809524
6049,712302.29
6050,407161.84
6051,588178.9785714286
6052,272924.19875
6053,508736.48
6054,1010857.6
6055,1956220.9
6056,284514.79527417023
6057,250891.9
6058,404634.6133333333
6059,457904.82333333336
6060,930682.83
6061,756742.7666666666
6062,899358.0
6063,906228.2896825394
6064,439737.33333333326
6065,360439.13
6066,907858.4
6067,586866.968968254
6068,2254761.78
6069,937936.0
6070,617723.82
6071,1363465.31
6072,2432039.4
6073,502293.0
6074,1946266.2
6075,1454042.1866666665
6076,2263349.07
6077,1900347.75
6078,952022.87
6079,321325.9266666667
6080,177986.24786136395
6081,885372.8235064935
6082,1150667.91
6083,745050.0
6084,867977.76
6085,349621.13
6086,738303.3333333335
6087,580685.0
6088,404872.2341269841
6089,876261.9
6090,624669.0
6091,665796.6666666669
6092,784148.74
6093,1973287.28
6094,1873792.3065117663
6095,1800628.4
6096,223425.714592908
6097,343470.24206349207
6098,596865.5
6099,940793.55
6100,769532.16
6101,278023.05
6102,358332.7654761904
6103,462421.0
6104,298524.5170558528
6105,387021.9436666666
6106,743309.9291666666
6107,597078.6
6108,1569274.06
6109,429304.86
6110,2594060.18
6111,408628.77
6112,607570.0
6113,657680.0
6114,935307.96
6115,647761.08
6116,543755.0
6117,1171875.7833382646
6118,1393235.0
6119,508082.992
6120,525100.0
6121,967544.06
6122,836219.99
6123,539983.11
6124,684460.0
6125,447151.94
6126,276683.0453946609
6127,415300.0
6128,1393549.6846670555
6129,248348.75
6130,294471.47
6131,374114.0028571429
6132,1021091.395175325
6133,1361423.4616723328
6134,568895.24
6135,644030.0
6136,849445.9452307931
6137,341190.0
6138,205460.47204184707
6139,645508.29
6140,1198750.0
6141,570995.24
6142,1877282.279411478
6143,617691.8888888889
6144,688260.18
6145,500060.0
6146,365928.27
6147,634811.6141456582
6148,561577.0
6149,386270.0
6150,548722.9133333333
6151,681325.1269154181
6152,563025.99
6153,527860.07
6154,687266.3853333333
6155,1245993.54
6156,443495.89
6157,354800.122932623
6158,2138876.44
6159,1201155.74
6160,488641.6166666667
6161,724424.31
6162,962611.73
6163,365737.9918333333
6164,1904271.2742156861
6165,574749.68
6166,552327.0
6167,3181471.02
6168,673524.0
6169,1046996.9623174604
6170,242261.75000000003
6171,1186164.41
6172,217045.37264855028
6173,541267.99
6174,666600.0
6175,546567.66
6176,586430.0
6177,981659.73
6178,616075.0
6179,445274.54
6180,736782.0
6181,2550706.36
6182,502318.0
6183,444870.0
6184,1145151.94
6185,486025.5504130431
6186,1157895.0
6187,4780910.81
6188,1102149.94
6189,342622.9266949942
6190,1133147.64
6191,668885.0
6192,253099.8
6193,1226563.2
6194,862300.8733333333
6195,894953.44
6196,880241.979478355
6197,889032.4285714286
6198,390441.98
6199,824700.0
6200,1787208.9841269841
6201,863776.17
6202,2066021.339873016
6203,255344.07142857145
6204,515173.68
6205,486210.1
6206,431885.6749084249
6207,1267366.5915750917
6208,2147945.0
6209,873352.68
6210,927793.286582043
6211,285434.78058056225
6212,908590.33
6213,362738.41666666674
6214,830322.6666666667
6215,541529.0
6216,820135.3417380953
6217,579235.64
6218,919547.3502886004
6219,158893.74999999997
6220,136202.01150000002
6221,567437.2121212119
6222,1709336.01
6223,200892.27976190476
6224,1812250.0
6225,555798.18
6226,284297.5361003646
6227,282842.23
6228,732962.3433333333
6229,819188.55
6230,984815.0
6231,238505.43552187126
6232,1529626.3869841269
6233,408446.5833333334
6234,2737429.63
6235,346144.09977777785
6236,560945.9816666665
6237,2841355.7566666664
6238,218575.69047619047
6239,347536.66666666674
6240,371329.8933052242
6241,1162135.058934873
6242,677960.0
6243,391196.6
6244,591825.24
6245,1482414.71
6246,942532.57
6247,582392.04
6248,909235.6666666667
6249,1148050.0
6250,742403.5987360594
6251,525206.38
6252,430027.64
6253,1814397.5
6254,1297650.0
6255,416191.64
6256,729815.0
6257,1313663.4722222225
6258,2145435.305555556
6259,1202664.0
6260,542457.6316666667
6261,423247.5
6262,2240123.21
6263,1900709.31
6264,253704.73047871573
6265,230956.97
6266,493340.0
6267,1437976.3878571426
6268,751798.6578571429
6269,673286.22
6270,579774.48
6271,298524.5170558528
6272,411540.78
6273,280610.6819047619
6274,475990.0126111109
6275,386977.52
6276,586173.8591261343
6277,601634.5807679899
6278,1315741.35
6279,2054535.5
6280,424455.66
6281,284407.68
6282,511283.0
6283,1380559.8
6284,607985.0
6285,1477887.58
6286,614160.0
6287,565981.47
6288,863646.95
6289,922189.707945538
6290,1596759.67
6291,2336360.0
6292,408446.5833333334
6293,1036891.62
6294,435998.19171106676
6295,1121098.9942857146
6296,683474.4865875137
6297,350976.84631746024
6298,358972.24
6299,611462.9966666667
6300,1193158.1309523808
6301,548884.6785159283
6302,956456.01
6303,1417380.0
6304,2606870.93
6305,1164068.53
6306,511810.27
6307,434911.55
6308,994660.52
6309,720936.3185714287
6310,537642.0842783883
6311,546046.7975
6312,988986.566
6313,332142.70835809276
6314,681805.0
6315,576430.0
6316,1171566.08
6317,500124.15
6318,362861.6
6319,983005.68
6320,335864.8833333333
6321,260310.28823953826
6322,1716600.0
6323,1903519.14
6324,814362.5
6325,861169.9220899036
6326,580403.95
6327,2166005.43
6328,682700.07
6329,1417940.0
6330,297712.59375
6331,630446.1111111111
6332,1186277.4625490194
6333,464449.7
6334,1058433.9516666667
6335,478255.98
6336,1299404.5995238097
6337,390814.0
6338,276234.16333333333
6339,550535.0
6340,855531.4641259382
6341,2588268.24
6342,347897.73
6343,893904.4148616415
6344,1022105.0
6345,801664.8674627868
6346,2563900.0
6347,493112.66666666674
6348,1225818.0
6349,1467306.881424395
6350,682120.6
6351,1502322.9
6352,229318.63964285716
6353,1453521.95
6354,1262166.0216666667
6355,437453.8
6356,1316539.8
6357,389786.12800567487
6358,708976.6016666666
6359,1223276.0119047621
6360,811435.76
6361,191855.2589285714
6362,662680.0
6363,390438.8
6364,558027.2
6365,498590.0
6366,368261.5
6367,2011828.8666666665
6368,2239825.0
6369,693034.6824444444
6370,1042362.63
6371,253037.05854278017
6372,902798.64
6373,191338.36485899708
6374,439014.0
6375,468023.2010003885
6376,2163288.32
6377,1063545.0
6378,348003.6333333333
6379,361817.0714285714
6380,1205205.23
6381,413222.675
6382,2819077.0
6383,1586157.2566666666
6384,462364.310966811
6385,309684.78588078596
6386,4612753.46
6387,717631.7334689758
6388,442455.75
6389,2119790.8
6390,475513.33333333326
6391,2472053.5
6392,1074847.31
6393,1200345.1
6394,151434.84435009435
6395,358127.0516666667
6396,516646.24999999994
6397,416165.68
6398,586173.8591261343
6399,904473.5849042349
6400,362766.78190476185
6401,455395.77
6402,661287.05
6403,749453.3333333335
6404,604249.0833333334
6405,2391665.78
6406,739244.25
6407,249526.91669441675
6408,275886.2
6409,573762.21
6410,932376.19
6411,528319.23
6412,909757.0
6413,501615.65
6414,1163502.0
6415,693066.9642857143
6416,284668.1031637807
6417,519704.92
6418,1028417.63
6419,1724568.76
6420,1861532.06
6421,149552.34523809527
6422,751830.0
6423,139591.0001803752
6424,655804.99
6425,731618.0
6426,3212218.75
6427,517015.0
6428,318661.9173881674
6429,695721.1
6430,666708.4983333334
6431,466832.33
6432,2636075.0
6433,188268.56666666665
6434,1115248.7734487734
6435,369179.5
6436,617017.32
6437,554108.0
6438,564262.56
6439,738633.5
6440,1149267.8
6441,1217033.0
6442,712660.53
6443,737700.0
6444,1758015.2068369412
6445,2581457.48
6446,1660876.56
6447,173973.93330311228
6448,617849.6
6449,1152644.91
6450,340181.99
6451,188831.9641358642
6452,776559.94
6453,1535592.2619047621
6454,494300.0
6455,508178.94
6456,675682.91
6457,794467.3
6458,493028.6566666666
6459,392754.7023809523
6460,2252088.02
6461,855559.3183333335
6462,1027890.58
6463,988849.1666666667
6464,1086715.0
6465,1315022.97
6466,664293.7301587302
6467,608795.79
6468,832786.2590187588
6469,1187797.7341384105
6470,458792.71077017806
6471,146650.0
6472,217045.37264855028
6473,1545521.11
6474,405977.91
6475,495601.0
6476,896546.07
6477,1619900.0
6478,542541.6706349206
6479,1553041.4
6480,194953.75000000003
6481,817691.1904761904
6482,813450.49
6483,195756.88976800977
6484,666970.0
6485,1004503.23
6486,260775.77266666666
6487,507680.9226666667
6488,782340.0
6489,343100.32
6490,176413.73622455978
6491,1476053.19
6492,457826.1523809524
6493,538214.6666666667
6494,787807.781063492
6495,485819.6915584416
6496,846270.0
6497,597861.75
6498,459220.8
6499,1660469.3555555558
6500,178314.503968254
6501,616923.0
6502,596361.7033333334
6503,417871.9468450258
6504,257483.27577380958
6505,392801.79
6506,395508.06
6507,813825.0
6508,306992.7063492064
6509,490444.4483015265
6510,661465.0
6511,565983.23
6512,1234859.86
6513,1342950.0998571427
6514,614726.238718254
6515,897718.2566666667
6516,228808.48015873015
6517,1246217.52
6518,350612.7480158731
6519,1024097.33
6520,774807.0
6521,3317133.41
6522,1673886.653333333
6523,1236114.7101737843
6524,1353380.42
6525,795667.16
6526,437059.85
6527,690296.34
6528,750138.6233333334
6529,1528559.03
6530,890827.9324703075
6531,192083.7481904762
6532,509615.43
6533,1646178.07
6534,505585.96
6535,541064.86
6536,638425.0
6537,453232.5
6538,2356396.2116666664
6539,794860.36
6540,2933889.62
6541,438556.03
6542,947205.83
6543,155392.83
6544,546734.92
6545,231628.9817475154
6546,607989.468779903
6547,285591.16194871796
6548,637370.0
6549,928358.14
6550,587303.7355699855
6551,1112385.068542569
6552,475469.65
6553,760891.0966666666
6554,945493.79
6555,271258.09181818174
6556,606404.7094567186
6557,600120.0
6558,875673.32
6559,453448.67
6560,874788.3129761906
6561,519006.42
6562,592343.21
6563,545738.0
6564,595342.73
6565,419732.5
6566,885498.2698412698
6567,306992.7063492064
6568,455012.25
6569,709911.36
6570,568360.5
6571,1665682.0
6572,310394.7
6573,968801.48
6574,1278232.0
6575,499227.24
6576,1070715.0
6577,606938.25
6578,200399.53904761904
6579,1241063.06
6580,1075202.7224345526
6581,1904130.0
6582,465050.0
6583,153413.27777777784
6584,521388.94
6585,658605.0
6586,589829.13
6587,989357.3976014077
6588,511039.06
6589,439329.0
6590,993965.3511428565
6591,405280.22
6592,704335.0
6593,867599.04
6594,662025.77
6595,853732.59
6596,491750.0
6597,661470.0
6598,292716.84218247863
6599,244326.61200000002
6600,815900.0
6601,946287.44
6602,227122.44649794657
6603,527017.4157142857
6604,306992.7063492064
6605,538070.0
6606,492587.71
6607,571613.8216666667
6608,1400424.4448917746
6609,559595.175
6610,300867.2732336903
6611,2343037.859487013
6612,1170583.6
6613,206450.0
6614,832009.76
6615,702120.9666666666
6616,1306694.21
6617,1179185.0
6618,1307630.0
6619,713830.0
6620,1201389.53
6621,1350535.0
6622,869338.88
6623,432080.08
6624,142967.2
6625,510315.18
6626,310655.5729166666
6627,504063.33333333326
6628,380708.1
6629,1172340.0
6630,1346412.93
6631,1010069.35
6632,1878789.23
6633,723165.43
6634,943577.93
6635,1168891.0
6636,316580.32
6637,772611.11
6638,264509.1237261834
6639,444775.0
6640,1097658.9
6641,205276.75
6642,2027669.74
6643,610348.3333333334
6644,788760.0
6645,708169.6547619047
6646,407626.77400000003
6647,817781.88
6648,1300300.0
6649,1818856.661477209
6650,3405889.41
6651,1217573.9
6652,546073.88
6653,579434.2
6654,779258.97
6655,762028.2638888886
6656,813220.0
6657,822372.4622117588
6658,350609.5766666667
6659,780622.7448662446
6660,217045.37264855028
6661,505696.26
6662,1203849.0
6663,1096413.12
6664,355996.9092063492
6665,1199410.0
6666,867160.0
6667,533797.4266666668
6668,335495.4
6669,3421487.91
6670,402954.0
6671,274945.0
6672,370934.3055555555
6673,446475.0
6674,642256.3154894466
6675,1061387.0199134198
6676,813950.9433333335
6677,666600.0
6678,975080.0
6679,281180.0
6680,583446.49
6681,2835407.85
6682,758390.0
6683,748834.02
6684,1201760.23
6685,495987.99
6686,1427633.2
6687,325255.01
6688,1608222.13
6689,626197.03
6690,973482.9714321871
6691,532087.99
6692,829076.66
6693,852118.47
6694,512604.76
6695,1042407.45
6696,603336.6666666666
6697,1470948.9380952383
6698,280205.80930321873
6699,1923946.666666667
6700,726317.88
6701,938088.18
6702,500445.63
6703,1110964.71
6704,634925.4
6705,990250.0
6706,1072755.229047619
6707,757069.5
6708,703146.49
6709,402155.88
6710,259884.79
6711,726682.9333333332
6712,295140.76304528804
6713,753901.0138473824
6714,2666324.08
6715,532447.0
6716,955111.6
6717,457758.2
6718,1815150.0
6719,926650.0
6720,723114.5
6721,337005.8376190476
6722,560361.1875
6723,545333.55
6724,792564.92
6725,491132.5
6726,447526.17
6727,454055.7
6728,623047.3448611111
6729,1633981.12
6730,364048.28
6731,462910.58047619043
6732,468626.98
6733,366759.64
6734,797662.7065810229
6735,758348.98
6736,693066.9642857143
6737,894035.0
6738,1819891.23
6739,453604.1392857142
6740,1351312.24
6741,1201042.2103174601
6742,265337.5518095237
6743,625415.5
6744,731764.96
6745,436121.08
6746,862946.455
6747,4482333.63
6748,450466.87952380953
6749,2223237.3587142862
6750,451599.0
6751,110033.1
6752,407378.5128571429
6753,1131400.0
6754,475610.0
6755,721455.5
6756,217957.01650793653
6757,722717.33
6758,853732.59
6759,822585.0
6760,477749.14
6761,314326.9570196745
6762,2925053.02
6763,495068.6
6764,2227217.29
6765,520674.5
6766,117110.0
6767,3098474.93
6768,1331916.3293650795
6769,1109640.0
6770,1932587.19
6771,2071916.5026111112
6772,336572.12
6773,549632.65
6774,1108170.61
6775,1732425.0
6776,370149.28166666673
6777,3792250.0
6778,827199.43
6779,265598.9772343212
6780,423014.295
6781,583406.26
6782,1058675.1669191918
6783,1299404.5995238097
6784,1340284.5
6785,381668.1827894327
6786,1651173.16
6787,513210.63
6788,494931.78
6789,1770850.0
6790,451348.7133333334
6791,927793.286582043
6792,1068880.81
6793,1720410.0
6794,1040394.3333333333
6795,458592.59
6796,1611000.0
6797,901515.0433333333
6798,982283.4
6799,916530.0
6800,549429.755952381
6801,875282.2333333334
6802,780009.1233333333
6803,870140.0
6804,538942.02
6805,1065042.7998333364
6806,468023.2010003885
6807,1008525.0
6808,1370305.6580952383
6809,1045942.87
6810,1206338.2395382398
6811,405849.519047619
6812,2665371.0
6813,1788815.1099603174
6814,1149488.95
6815,339289.09119069186
6816,423040.0266666666
6817,556435.47
6818,2699264.63
6819,578353.225
6820,696536.27
6821,276683.0453946609
6822,1086900.0
6823,1120617.71
6824,519562.0
6825,428804.35
6826,897998.05
6827,563240.32
6828,333989.5
6829,360908.81
6830,219351.4060079365
6831,1211014.0
6832,269339.58
6833,320254.13095238095
6834,3910130.45
6835,609445.4
6836,664757.09
6837,2281100.0
6838,564676.04
6839,552045.0
6840,1076756.6071428568
6841,2351243.36
6842,499654.98
6843,363753.73
6844,482010.19
6845,631128.63
6846,2017931.363333333
6847,869787.0
6848,447628.5
6849,1625051.49
6850,590247.78
6851,558550.0
6852,421773.66
6853,236508.35720709848
6854,155079.22057142857
6855,445410.0
6856,368265.0
6857,2504748.78
6858,2347967.52
6859,982520.66
6860,499994.18
6861,592161.25
6862,1326093.67
6863,172632.9725829726
6864,454911.5
6865,1087418.29
6866,470743.37
6867,835154.8414502165
6868,438240.0
6869,435382.6266666667
6870,545789.51
6871,592844.1
6872,860810.0
6873,302444.88
6874,264509.1237261834
6875,408135.0
6876,147485.3488677989
6877,938749.95
6878,180946.40129905788
6879,3513610.06
6880,343470.24206349207
6881,779969.0933333333
6882,195917.04412919414
6883,542541.6706349206
6884,2034782.38
6885,999518.5
6886,789687.5
6887,363335.49333333335
6888,658852.75
6889,290790.04
6890,523613.65
6891,947697.7
6892,170318.51585930734
6893,1424324.601010101
6894,1753880.55
6895,354710.26
6896,1177618.94
6897,220503.19054556554
6898,822372.4622117588
6899,579319.4866666667
6900,631309.32
6901,1075863.5835543398
6902,774710.73
6903,553526.36
6904,624958.6
6905,136202.01150000002
6906,341350.0
6907,2267917.5
6908,2045600.0
6909,170600.27
6910,1747004.7
6911,2817450.0
6912,563997.8
6913,586655.7
6914,852579.36
6915,242474.39573001105
6916,1944350.0
6917,616608.79
6918,451201.2666666667
6919,653902.78
6920,1253658.58
6921,820655.8
6922,2222142.65
6923,351891.80333333334
6924,991488.0
6925,1219763.95
6926,214029.47424242424
6927,2094240.0
6928,460483.725
6929,634092.3
6930,135059.584998335
6931,564936.46
6932,1223548.26
6933,340299.0
6934,246364.39581267748
6935,966800.0
6936,541848.0
6937,504954.07
6938,1726950.0
6939,502995.0
6940,1075863.5835543398
6941,792722.53
6942,3318564.3866666663
6943,1391609.42
6944,222379.15033610183
6945,566799.4428809523
6946,355384.17
6947,1169400.0
6948,1236644.3
6949,447334.17
6950,421282.01
6951,665873.5573809524
6952,790342.69
6953,1663207.45
6954,473967.51
6955,628890.5175380175
6956,395906.09
6957,373140.57
6958,938331.31
6959,384734.246031746
6960,1213753.66
6961,978120.0
6962,805631.8
6963,4047958.79
6964,1183770.0
6965,1254439.76
6966,487370.0
6967,1637445.49
6968,1626593.5766666667
6969,2448082.0
6970,1247286.15
6971,435998.19171106676
6972,475264.86
6973,379268.9236219337
6974,1068213.11
6975,910656.0119047619
6976,907154.57
6977,758619.21
6978,864967.6764346762
6979,569106.08
6980,404768.43
6981,424042.67750000005
6982,350991.36
6983,709363.5
6984,513841.66
6985,2008780.0
6986,550213.56
6987,395444.07
6988,530375.35
6989,1505522.97
6990,819460.5126123877
6991,349168.5737957212
6992,581321.6666666667
